station,date,label
PTO,202102201800,snow
PTO,202102201900,snow
PTO,202102202000,snow
PTO,202102202100,snow
PTO,202102202200,snow
PTO,202102202300,snow
PTO,202102210000,snow
PTO,202102210100,snow
PTO,202102210200,snow
PTO,202102210300,snow
PTO,202102210400,snow
PTO,202102210500,snow
PTO,202102210600,snow
PTO,202102210800,snow
PTO,202102210900,snow
PTO,202102211000,snow
PTO,202102211100,snow
PTO,202102211200,snow
PTO,202102211300,snow
PTO,202102211400,snow
PTO,202102211500,snow
PTO,202102211600,snow
PTO,202102211700,snow
PTO,202102211800,snow
PTO,202102211900,snow
PTO,202102212000,snow
PTO,202102212100,snow
PTO,202102212200,snow
PTO,202102212300,snow
PTO,202102220000,snow
PTO,202102220100,snow
PTO,202102220200,snow
PTO,202102220300,snow
PTO,202102220400,snow
PTO,202102220500,snow
PTO,202102220600,snow
PTO,202102220700,snow
PTO,202102220800,snow
PTO,202102220900,snow
PTO,202102221000,snow
PTO,202102221100,snow
PTO,202102221200,snow
PTO,202102221300,snow
PTO,202102221400,snow
PTO,202102221500,snow
PTO,202102221600,snow
PTO,202102221700,snow
PTO,202102221800,snow
PTO,202102221900,snow
PTO,202102222000,snow
PTO,202102222100,snow
PTO,202102222200,snow
PTO,202102222300,snow
PTO,202102230000,snow
PTO,202102230100,snow
PTO,202102230200,snow
PTO,202102230300,snow
PTO,202102230400,snow
PTO,202102230500,snow
PTO,202102230600,snow
PTO,202102230800,snow
PTO,202102230900,snow
PTO,202102231000,snow
PTO,202102231100,snow
PTO,202102231200,snow
PTO,202102231300,snow
PTO,202102231400,snow
PTO,202102231500,snow
PTO,202102231600,snow
PTO,202102231700,snow
PTO,202102231800,snow
PTO,202102231900,snow
PTO,202102232000,snow
PTO,202102232100,snow
PTO,202102232200,snow
PTO,202102232300,snow
PTO,202102240000,snow
PTO,202102240100,snow
PTO,202102240200,snow
PTO,202102240300,snow
PTO,202102240400,snow
PTO,202102240500,snow
PTO,202102240600,snow
PTO,202102240700,snow
PTO,202102240800,snow
PTO,202102240900,snow
PTO,202102241000,snow
PTO,202102241100,snow
PTO,202102241200,snow
PTO,202102241300,snow
PTO,202102241400,snow
PTO,202102241500,snow
PTO,202102241600,snow
PTO,202102241700,snow
PTO,202102241800,snow
PTO,202102241900,snow
PTO,202102242000,snow
PTO,202102242100,snow
PTO,202102242200,snow
PTO,202102242300,snow
PTO,202102250000,snow
PTO,202102250100,snow
PTO,202102250200,snow
PTO,202102250300,snow
PTO,202102250400,snow
PTO,202102250500,snow
PTO,202102250600,snow
PTO,202102250700,snow
PTO,202102250800,snow
PTO,202102250900,snow
PTO,202102251000,snow
PTO,202102251100,snow
PTO,202102251200,snow
PTO,202102251300,snow
PTO,202102251400,snow
PTO,202102251500,snow
PTO,202102251600,snow
PTO,202102251700,snow
PTO,202102251800,snow
PTO,202102251900,snow
PTO,202102252100,snow
PTO,202102252200,snow
PTO,202102252300,snow
PTO,202102260000,snow
PTO,202102260100,snow
PTO,202102260200,snow
PTO,202102260300,snow
PTO,202102260400,snow
PTO,202102260500,snow
PTO,202102260600,snow
PTO,202102260700,snow
PTO,202102260800,snow
PTO,202102260900,snow
PTO,202102261000,snow
PTO,202102261100,snow
PTO,202102261200,snow
PTO,202102261300,snow
PTO,202102261400,snow
PTO,202102261500,snow
PTO,202102261600,snow
PTO,202102261700,snow
PTO,202102261800,snow
PTO,202102261900,snow
PTO,202102262000,snow
PTO,202102262100,snow
PTO,202102262300,snow
PTO,202102270000,snow
PTO,202102270100,snow
PTO,202102270200,snow
PTO,202102270400,snow
PTO,202102270500,snow
PTO,202102270600,snow
PTO,202102270700,snow
PTO,202102270800,snow
PTO,202102270900,snow
PTO,202102271000,snow
PTO,202102271100,snow
PTO,202102271200,snow
PTO,202102271300,snow
PTO,202102271400,snow
PTO,202102271500,snow
PTO,202102271600,snow
PTO,202102271700,snow
PTO,202102271800,snow
PTO,202102271900,snow
PTO,202102272000,snow
PTO,202102272100,snow
PTO,202102272200,snow
PTO,202102272300,snow
PTO,202102280000,snow
PTO,202102280100,snow
PTO,202102280200,snow
PTO,202102280300,snow
PTO,202102280400,snow
PTO,202102280500,snow
PTO,202102280600,snow
PTO,202102280700,snow
PTO,202102280800,snow
PTO,202102280900,snow
PTO,202102281000,snow
PTO,202102281100,snow
PTO,202102281200,snow
PTO,202102281300,snow
PTO,202102281400,snow
PTO,202102281500,snow
PTO,202102281600,snow
PTO,202102281800,snow
PTO,202102282000,snow
PTO,202102282100,snow
PTO,202102282200,snow
PTO,202102282300,snow
VAS,202102010000,msng
VAS,202102010100,msng
VAS,202102010200,msng
VAS,202102010300,msng
VAS,202102010400,msng
VAS,202102010500,msng
VAS,202102010600,msng
VAS,202102010700,msng
VAS,202102010800,msng
VAS,202102010900,msng
VAS,202102011000,msng
VAS,202102011100,msng
VAS,202102011200,msng
VAS,202102011300,msng
VAS,202102011400,msng
VAS,202102011500,msng
VAS,202102011600,msng
VAS,202102011700,msng
VAS,202102011800,msng
VAS,202102011900,msng
VAS,202102012000,msng
VAS,202102012100,msng
VAS,202102012200,msng
VAS,202102012300,msng
VAS,202102020000,msng
VAS,202102020100,msng
VAS,202102020200,msng
VAS,202102020300,msng
VAS,202102020400,msng
VAS,202102020500,msng
VAS,202102020600,msng
VAS,202102020700,msng
VAS,202102020800,msng
VAS,202102020900,msng
VAS,202102021000,msng
VAS,202102021100,msng
VAS,202102021200,msng
VAS,202102021300,msng
VAS,202102021400,msng
VAS,202102021500,msng
VAS,202102021600,msng
VAS,202102021800,msng
VAS,202102021900,msng
VAS,202102022000,msng
VAS,202102022200,msng
VAS,202102022300,msng
VAS,202102030000,msng
VAS,202102030100,msng
VAS,202102030200,msng
VAS,202102030300,msng
VAS,202102030400,msng
VAS,202102030500,msng
VAS,202102030600,msng
VAS,202102030700,msng
VAS,202102030800,msng
VAS,202102030900,msng
VAS,202102031000,msng
VAS,202102031100,msng
VAS,202102031200,msng
VAS,202102031300,msng
VAS,202102031400,msng
VAS,202102031500,msng
VAS,202102031600,msng
VAS,202102031700,msng
VAS,202102031800,msng
VAS,202102032000,msng
VAS,202102032100,msng
VAS,202102032200,msng
VAS,202102032300,msng
VAS,202102040100,msng
VAS,202102040200,msng
VAS,202102040300,msng
VAS,202102040400,msng
VAS,202102040500,msng
VAS,202102040600,msng
VAS,202102040700,msng
VAS,202102040800,msng
VAS,202102040900,msng
VAS,202102041000,msng
VAS,202102041100,msng
VAS,202102041200,msng
VAS,202102041300,msng
VAS,202102041400,msng
VAS,202102041500,msng
VAS,202102041600,msng
VAS,202102041700,msng
VAS,202102041800,msng
VAS,202102041900,msng
VAS,202102042000,msng
VAS,202102042100,msng
VAS,202102042200,msng
VAS,202102042300,msng
VAS,202102050000,msng
VAS,202102050100,msng
VAS,202102050200,msng
VAS,202102050300,msng
VAS,202102050400,msng
VAS,202102050500,msng
VAS,202102050600,msng
VAS,202102050700,msng
VAS,202102050800,msng
VAS,202102050900,msng
VAS,202102051000,msng
VAS,202102051100,msng
VAS,202102051200,msng
VAS,202102051300,msng
VAS,202102051400,msng
VAS,202102051500,msng
VAS,202102051600,msng
VAS,202102051700,msng
VAS,202102051800,msng
VAS,202102051900,msng
VAS,202102052000,msng
VAS,202102052100,msng
VAS,202102052200,msng
VAS,202102060000,msng
VAS,202102060100,msng
VAS,202102060200,msng
VAS,202102060300,msng
VAS,202102060400,msng
VAS,202102060500,msng
VAS,202102060600,msng
VAS,202102060700,msng
VAS,202102060800,msng
VAS,202102060900,msng
VAS,202102061000,msng
VAS,202102061100,msng
VAS,202102061200,msng
VAS,202102061300,msng
VAS,202102061400,msng
VAS,202102061500,msng
VAS,202102061600,msng
VAS,202102061700,msng
VAS,202102061800,msng
VAS,202102061900,msng
VAS,202102062000,msng
VAS,202102062200,msng
VAS,202102062300,msng
VAS,202102070000,msng
VAS,202102070100,msng
VAS,202102070200,msng
VAS,202102070300,msng
VAS,202102070400,msng
VAS,202102070500,msng
VAS,202102070600,msng
VAS,202102070700,msng
VAS,202102070800,msng
VAS,202102070900,msng
VAS,202102071000,msng
VAS,202102071100,msng
VAS,202102071200,msng
VAS,202102071300,msng
VAS,202102071400,msng
VAS,202102071500,msng
VAS,202102071600,msng
VAS,202102071700,msng
VAS,202102071800,msng
VAS,202102071900,msng
VAS,202102072000,msng
VAS,202102072100,msng
VAS,202102072200,msng
VAS,202102072300,msng
VAS,202102080000,msng
VAS,202102080100,msng
VAS,202102080200,msng
VAS,202102080300,msng
VAS,202102080400,msng
VAS,202102080500,msng
VAS,202102080600,msng
VAS,202102080700,msng
VAS,202102080800,msng
VAS,202102081000,msng
VAS,202102081100,msng
VAS,202102081200,msng
VAS,202102081300,msng
VAS,202102081400,msng
VAS,202102081500,msng
VAS,202102081600,msng
VAS,202102081800,msng
VAS,202102081900,msng
VAS,202102082100,msng
VAS,202102082200,msng
VAS,202102090000,msng
VAS,202102090100,msng
VAS,202102090200,msng
VAS,202102090300,msng
VAS,202102090400,msng
VAS,202102090500,msng
VAS,202102090600,msng
VAS,202102090700,msng
VAS,202102090800,msng
VAS,202102090900,msng
VAS,202102091000,msng
VAS,202102091100,msng
VAS,202102091200,msng
VAS,202102091300,msng
VAS,202102091400,msng
VAS,202102091500,msng
VAS,202102091600,msng
VAS,202102091700,msng
VAS,202102091800,msng
VAS,202102091900,msng
VAS,202102092000,msng
VAS,202102092100,msng
VAS,202102092200,msng
VAS,202102092300,msng
VAS,202102100000,msng
VAS,202102100100,msng
VAS,202102100200,msng
VAS,202102100300,msng
VAS,202102100400,msng
VAS,202102100500,msng
VAS,202102100600,msng
VAS,202102100700,msng
VAS,202102100800,msng
VAS,202102100900,msng
VAS,202102101000,msng
VAS,202102101100,msng
VAS,202102101200,msng
VAS,202102101300,msng
VAS,202102101400,msng
VAS,202102101500,msng
VAS,202102101600,msng
VAS,202102101700,msng
VAS,202102101800,msng
VAS,202102101900,msng
VAS,202102102100,msng
VAS,202102102200,msng
VAS,202102102300,msng
VAS,202102110000,msng
VAS,202102110100,msng
VAS,202102110200,msng
VAS,202102110300,msng
VAS,202102110400,msng
VAS,202102110500,msng
VAS,202102110600,msng
VAS,202102110700,msng
VAS,202102110800,msng
VAS,202102110900,msng
VAS,202102111000,msng
VAS,202102111100,msng
VAS,202102111200,msng
VAS,202102111300,msng
VAS,202102111400,msng
VAS,202102111500,msng
VAS,202102111600,msng
VAS,202102111700,msng
VAS,202102111800,msng
VAS,202102112000,msng
VAS,202102112100,msng
VAS,202102112200,msng
VAS,202102112300,msng
VAS,202102120100,msng
VAS,202102120200,msng
VAS,202102120300,msng
VAS,202102120400,msng
VAS,202102120500,msng
VAS,202102120600,msng
VAS,202102120700,msng
VAS,202102120800,msng
VAS,202102120900,msng
VAS,202102121000,msng
VAS,202102121100,msng
VAS,202102121200,msng
VAS,202102121300,msng
VAS,202102121400,msng
VAS,202102121500,msng
VAS,202102121600,msng
VAS,202102121700,msng
VAS,202102121800,msng
VAS,202102121900,msng
VAS,202102122000,msng
VAS,202102122100,msng
VAS,202102122200,msng
VAS,202102122300,msng
VAS,202102130000,msng
VAS,202102130100,msng
VAS,202102130200,msng
VAS,202102130300,msng
VAS,202102130400,msng
VAS,202102130500,msng
VAS,202102130600,msng
VAS,202102130700,msng
VAS,202102130800,msng
VAS,202102130900,msng
VAS,202102131000,msng
VAS,202102131200,msng
VAS,202102131300,msng
VAS,202102131400,msng
VAS,202102131500,msng
VAS,202102131600,msng
VAS,202102131700,msng
VAS,202102131800,msng
VAS,202102131900,msng
VAS,202102132000,msng
VAS,202102132100,msng
VAS,202102132200,msng
VAS,202102132300,msng
VAS,202102140000,msng
VAS,202102140100,msng
VAS,202102140200,msng
VAS,202102140300,msng
VAS,202102140400,msng
VAS,202102140500,msng
VAS,202102140600,msng
VAS,202102140700,msng
VAS,202102140800,msng
VAS,202102140900,msng
VAS,202102141000,msng
VAS,202102141100,msng
VAS,202102141200,msng
VAS,202102141300,msng
VAS,202102141400,msng
VAS,202102141600,msng
VAS,202102141700,msng
VAS,202102141800,msng
VAS,202102141900,msng
VAS,202102142000,msng
VAS,202102142100,msng
VAS,202102142200,msng
VAS,202102142300,msng
VAS,202102150000,msng
VAS,202102150100,msng
VAS,202102150200,msng
VAS,202102150300,msng
VAS,202102150400,msng
VAS,202102150500,msng
VAS,202102150600,msng
VAS,202102150700,msng
VAS,202102150800,msng
VAS,202102150900,msng
VAS,202102151000,msng
VAS,202102151100,msng
VAS,202102151200,msng
VAS,202102151300,msng
VAS,202102151500,msng
VAS,202102151600,msng
VAS,202102151700,msng
VAS,202102151800,msng
VAS,202102151900,msng
VAS,202102152000,msng
VAS,202102152100,msng
VAS,202102152200,msng
VAS,202102152300,msng
VAS,202102160000,msng
VAS,202102160100,msng
VAS,202102160200,msng
VAS,202102160300,msng
VAS,202102160400,msng
VAS,202102160500,msng
VAS,202102160600,msng
VAS,202102160700,msng
VAS,202102160800,msng
VAS,202102160900,msng
VAS,202102161000,msng
VAS,202102161100,msng
VAS,202102161200,msng
VAS,202102161300,msng
VAS,202102161400,msng
VAS,202102161500,msng
VAS,202102161600,msng
VAS,202102161700,msng
VAS,202102161800,msng
VAS,202102161900,msng
VAS,202102162000,msng
VAS,202102162100,msng
VAS,202102162200,msng
VAS,202102162300,msng
VAS,202102170000,msng
VAS,202102170100,msng
VAS,202102170200,msng
VAS,202102170300,msng
VAS,202102170400,msng
VAS,202102170500,msng
VAS,202102170600,msng
VAS,202102170700,msng
VAS,202102170800,msng
VAS,202102170900,msng
VAS,202102171000,msng
VAS,202102171100,msng
VAS,202102171200,msng
VAS,202102171300,msng
VAS,202102171400,msng
VAS,202102171500,msng
VAS,202102171600,msng
VAS,202102171700,msng
VAS,202102171800,msng
VAS,202102172000,msng
VAS,202102172100,msng
VAS,202102172200,msng
VAS,202102172300,msng
VAS,202102180000,msng
VAS,202102180100,msng
VAS,202102180200,msng
VAS,202102180300,msng
VAS,202102180400,msng
VAS,202102180500,msng
VAS,202102180600,msng
VAS,202102180700,msng
VAS,202102180800,msng
VAS,202102180900,msng
VAS,202102181000,msng
VAS,202102181100,msng
VAS,202102181200,msng
VAS,202102181300,msng
VAS,202102181400,msng
VAS,202102181500,msng
VAS,202102181700,msng
VAS,202102181800,msng
VAS,202102181900,msng
VAS,202102182000,msng
VAS,202102182100,msng
VAS,202102182200,msng
VAS,202102182300,msng
VAS,202102190000,msng
VAS,202102190100,msng
VAS,202102190200,msng
VAS,202102190300,msng
VAS,202102190400,msng
VAS,202102190500,msng
VAS,202102190600,msng
VAS,202102190700,msng
VAS,202102190800,msng
VAS,202102190900,msng
VAS,202102191000,msng
VAS,202102191100,msng
VAS,202102191200,msng
VAS,202102191300,msng
VAS,202102191400,msng
VAS,202102191500,msng
VAS,202102191600,msng
VAS,202102191700,msng
VAS,202102191800,msng
VAS,202102192000,msng
VAS,202102192100,msng
VAS,202102192200,msng
VAS,202102192300,msng
VAS,202102200000,msng
VAS,202102200100,msng
VAS,202102200200,msng
VAS,202102200300,msng
VAS,202102200400,msng
VAS,202102200500,msng
VAS,202102200600,msng
VAS,202102200700,msng
VAS,202102200800,msng
VAS,202102200900,msng
VAS,202102201000,msng
VAS,202102201100,msng
VAS,202102201200,msng
VAS,202102201300,msng
VAS,202102201400,msng
VAS,202102201500,msng
VAS,202102201600,msng
VAS,202102201700,msng
VAS,202102201800,msng
VAS,202102201900,msng
VAS,202102202200,msng
VAS,202102202300,msng
VAS,202102210000,msng
VAS,202102210100,msng
VAS,202102210200,msng
VAS,202102210300,msng
VAS,202102210400,msng
VAS,202102210500,msng
VAS,202102210600,msng
VAS,202102210700,msng
VAS,202102210800,msng
VAS,202102210900,msng
VAS,202102211000,msng
VAS,202102211100,msng
VAS,202102211200,msng
VAS,202102211300,msng
VAS,202102211400,msng
VAS,202102211500,msng
VAS,202102211600,msng
VAS,202102211700,msng
VAS,202102211800,msng
VAS,202102211900,msng
VAS,202102212000,msng
VAS,202102212100,msng
VAS,202102212200,msng
VAS,202102212300,msng
VAS,202102220000,msng
VAS,202102220300,msng
VAS,202102220400,msng
VAS,202102220500,msng
VAS,202102220600,msng
VAS,202102220700,msng
VAS,202102220800,msng
VAS,202102220900,msng
VAS,202102221000,msng
VAS,202102221100,msng
VAS,202102221200,msng
VAS,202102221300,msng
VAS,202102221400,msng
VAS,202102221500,msng
VAS,202102221600,msng
VAS,202102221700,msng
VAS,202102222000,msng
VAS,202102222100,msng
VAS,202102222200,msng
VAS,202102222300,msng
VAS,202102230000,msng
VAS,202102230100,msng
VAS,202102230200,msng
VAS,202102230300,msng
VAS,202102230400,msng
VAS,202102230500,msng
VAS,202102230600,msng
VAS,202102230800,msng
VAS,202102230900,msng
VAS,202102231000,msng
VAS,202102231100,msng
VAS,202102231200,msng
VAS,202102231300,msng
VAS,202102231400,msng
VAS,202102231500,msng
VAS,202102231600,msng
VAS,202102231700,msng
VAS,202102231800,msng
VAS,202102231900,msng
VAS,202102232000,msng
VAS,202102232100,msng
VAS,202102232200,msng
VAS,202102240000,msng
VAS,202102240100,msng
VAS,202102240200,msng
VAS,202102240300,msng
VAS,202102240400,msng
VAS,202102240500,msng
VAS,202102240600,msng
VAS,202102240700,msng
VAS,202102240800,msng
VAS,202102240900,msng
VAS,202102241000,msng
VAS,202102241100,msng
VAS,202102241200,msng
VAS,202102241300,msng
VAS,202102241400,msng
VAS,202102241500,msng
VAS,202102241600,msng
VAS,202102241700,msng
VAS,202102241800,msng
VAS,202102241900,msng
VAS,202102242000,msng
VAS,202102242100,msng
VAS,202102242200,msng
VAS,202102242300,msng
VAS,202102250000,msng
VAS,202102250100,msng
VAS,202102250200,msng
VAS,202102250300,msng
VAS,202102250400,msng
VAS,202102250500,msng
VAS,202102250600,msng
VAS,202102250700,msng
VAS,202102250800,msng
VAS,202102250900,msng
VAS,202102251000,msng
VAS,202102251100,msng
VAS,202102251200,msng
VAS,202102251300,msng
VAS,202102251400,msng
VAS,202102251500,msng
VAS,202102251600,msng
VAS,202102251900,msng
VAS,202102252000,msng
VAS,202102252100,msng
VAS,202102252200,msng
VAS,202102252300,msng
VAS,202102260000,msng
VAS,202102260100,msng
VAS,202102260200,msng
VAS,202102260300,msng
VAS,202102260400,msng
VAS,202102260500,msng
VAS,202102260600,msng
VAS,202102260700,msng
VAS,202102260800,msng
VAS,202102260900,msng
VAS,202102261000,msng
VAS,202102261100,msng
VAS,202102261200,msng
VAS,202102261300,msng
VAS,202102261400,msng
VAS,202102261500,msng
VAS,202102261600,msng
VAS,202102261700,msng
VAS,202102261800,msng
VAS,202102261900,msng
VAS,202102262000,msng
VAS,202102262100,msng
VAS,202102262200,msng
VAS,202102262300,msng
VAS,202102270000,msng
VAS,202102270100,msng
VAS,202102270200,msng
VAS,202102270400,msng
VAS,202102270500,msng
VAS,202102270600,msng
VAS,202102270700,msng
VAS,202102270800,msng
VAS,202102270900,msng
VAS,202102271000,msng
VAS,202102271100,msng
VAS,202102271200,msng
VAS,202102271300,msng
VAS,202102271400,msng
VAS,202102271500,msng
VAS,202102271700,msng
VAS,202102271800,msng
VAS,202102271900,msng
VAS,202102272000,msng
VAS,202102272100,msng
VAS,202102272200,msng
VAS,202102272300,msng
VAS,202102280000,msng
VAS,202102280100,msng
VAS,202102280200,msng
VAS,202102280300,msng
VAS,202102280400,msng
VAS,202102280500,msng
VAS,202102280600,msng
VAS,202102280700,msng
VAS,202102280800,msng
VAS,202102280900,msng
VAS,202102281000,msng
VAS,202102281100,msng
VAS,202102281200,msng
VAS,202102281300,msng
VAS,202102281400,msng
VAS,202102281500,msng
VAS,202102281600,msng
VAS,202102281700,msng
VAS,202102281800,msng
VAS,202102281900,msng
VAS,202102282000,msng
VAS,202102282100,msng
VAS,202102282200,msng
VAS,202102282300,msng
VBD,202102010000,snow
VBD,202102010100,snow
VBD,202102010200,snow
VBD,202102010300,snow
VBD,202102010400,snow
VBD,202102010500,snow
VBD,202102010600,snow
VBD,202102010700,snow
VBD,202102010800,snow
VBD,202102010900,snow
VBD,202102011000,snow
VBD,202102011100,snow
VBD,202102011200,snow
VBD,202102011300,snow
VBD,202102011400,snow
VBD,202102011500,snow
VBD,202102011600,clear
VBD,202102011700,snow
VBD,202102011800,snow
VBD,202102011900,snow
VBD,202102012000,snow
VBD,202102012100,snow
VBD,202102012200,snow
VBD,202102012300,snow
VBD,202102020000,snow
VBD,202102020200,snow
VBD,202102020400,snow
VBD,202102020500,snow
VBD,202102020600,snow
VBD,202102020700,snow
VBD,202102020800,snow
VBD,202102020900,snow
VBD,202102021000,snow
VBD,202102021100,snow
VBD,202102021200,snow
VBD,202102021300,clear
VBD,202102021400,snow
VBD,202102021500,snow
VBD,202102021600,snow
VBD,202102021700,snow
VBD,202102021800,snow
VBD,202102021900,snow
VBD,202102022000,snow
VBD,202102022100,snow
VBD,202102022200,snow
VBD,202102022300,snow
VBD,202102030000,snow
VBD,202102030100,snow
VBD,202102030200,snow
VBD,202102030300,snow
VBD,202102030400,snow
VBD,202102030500,snow
VBD,202102030600,clear
VBD,202102030700,clear
VBD,202102030800,clear
VBD,202102030900,clear
VBD,202102031000,clear
VBD,202102031100,clear
VBD,202102031200,clear
VBD,202102031400,snow
VBD,202102031500,snow
VBD,202102031600,snow
VBD,202102031700,snow
VBD,202102031800,snow
VBD,202102031900,snow
VBD,202102032000,snow
VBD,202102032100,snow
VBD,202102032200,snow
VBD,202102032300,snow
VBD,202102040000,snow
VBD,202102040100,snow
VBD,202102040200,snow
VBD,202102040300,clear
VBD,202102040400,snow
VBD,202102040500,snow
VBD,202102040600,snow
VBD,202102040700,snow
VBD,202102040800,snow
VBD,202102040900,snow
VBD,202102041000,snow
VBD,202102041100,snow
VBD,202102041200,snow
VBD,202102041300,snow
VBD,202102041400,snow
VBD,202102041500,snow
VBD,202102041600,snow
VBD,202102041700,snow
VBD,202102041800,snow
VBD,202102041900,snow
VBD,202102042000,snow
VBD,202102042100,snow
VBD,202102042200,snow
VBD,202102042300,snow
VBD,202102050000,snow
VBD,202102050100,snow
VBD,202102050200,snow
VBD,202102050300,snow
VBD,202102050400,snow
VBD,202102050500,snow
VBD,202102050600,snow
VBD,202102050700,snow
VBD,202102050800,snow
VBD,202102050900,snow
VBD,202102051000,snow
VBD,202102051100,snow
VBD,202102051200,snow
VBD,202102051300,snow
VBD,202102051400,snow
VBD,202102051500,snow
VBD,202102051600,snow
VBD,202102051700,snow
VBD,202102051800,snow
VBD,202102051900,snow
VBD,202102052000,snow
VBD,202102052100,snow
VBD,202102052200,snow
VBD,202102052300,snow
VBD,202102060000,snow
VBD,202102060100,snow
VBD,202102060200,snow
VBD,202102060300,snow
VBD,202102060400,snow
VBD,202102060500,snow
VBD,202102060600,snow
VBD,202102060700,snow
VBD,202102060800,snow
VBD,202102060900,snow
VBD,202102061000,snow
VBD,202102061100,snow
VBD,202102061200,snow
VBD,202102061300,snow
VBD,202102061400,snow
VBD,202102061500,snow
VBD,202102061700,snow
VBD,202102061800,snow
VBD,202102061900,snow
VBD,202102062000,snow
VBD,202102062100,snow
VBD,202102062200,snow
VBD,202102062300,snow
VBD,202102070000,snow
VBD,202102070100,snow
VBD,202102070200,snow
VBD,202102070300,snow
VBD,202102070400,snow
VBD,202102070500,snow
VBD,202102070600,snow
VBD,202102070700,snow
VBD,202102070800,snow
VBD,202102070900,snow
VBD,202102071000,snow
VBD,202102071200,snow
VBD,202102071300,snow
VBD,202102071400,snow
VBD,202102071500,snow
VBD,202102071600,snow
VBD,202102071700,snow
VBD,202102071800,snow
VBD,202102071900,snow
VBD,202102072000,snow
VBD,202102072100,snow
VBD,202102072200,snow
VBD,202102072300,snow
VBD,202102080000,snow
VBD,202102080100,snow
VBD,202102080200,snow
VBD,202102080300,snow
VBD,202102080400,snow
VBD,202102080500,snow
VBD,202102080600,snow
VBD,202102080700,snow
VBD,202102080800,snow
VBD,202102080900,snow
VBD,202102081000,snow
VBD,202102081100,snow
VBD,202102081200,snow
VBD,202102081300,snow
VBD,202102081400,snow
VBD,202102081500,snow
VBD,202102081600,snow
VBD,202102081700,snow
VBD,202102081800,snow
VBD,202102081900,snow
VBD,202102082000,snow
VBD,202102082100,snow
VBD,202102082200,snow
VBD,202102082300,snow
VBD,202102090000,snow
VBD,202102090100,snow
VBD,202102090200,snow
VBD,202102090300,snow
VBD,202102090400,snow
VBD,202102090500,snow
VBD,202102090600,snow
VBD,202102090700,snow
VBD,202102090800,snow
VBD,202102090900,snow
VBD,202102091000,snow
VBD,202102091100,snow
VBD,202102091200,snow
VBD,202102091300,snow
VBD,202102091400,snow
VBD,202102091500,snow
VBD,202102091600,snow
VBD,202102091700,snow
VBD,202102091900,snow
VBD,202102092000,snow
VBD,202102092100,snow
VBD,202102092200,snow
VBD,202102092300,snow
VBD,202102100000,snow
VBD,202102100100,snow
VBD,202102100200,snow
VBD,202102100300,snow
VBD,202102100400,snow
VBD,202102100500,snow
VBD,202102100600,snow
VBD,202102100700,snow
VBD,202102100800,snow
VBD,202102100900,snow
VBD,202102101000,snow
VBD,202102101100,snow
VBD,202102101200,snow
VBD,202102101300,snow
VBD,202102101400,snow
VBD,202102101500,snow
VBD,202102101600,snow
VBD,202102101700,snow
VBD,202102101800,snow
VBD,202102101900,snow
VBD,202102102000,snow
VBD,202102102100,snow
VBD,202102102200,snow
VBD,202102102300,snow
VBD,202102110000,snow
VBD,202102110100,snow
VBD,202102110200,snow
VBD,202102110300,snow
VBD,202102110400,snow
VBD,202102110500,snow
VBD,202102110600,snow
VBD,202102110700,snow
VBD,202102110800,snow
VBD,202102110900,snow
VBD,202102111000,snow
VBD,202102111100,snow
VBD,202102111200,snow
VBD,202102111300,snow
VBD,202102111400,snow
VBD,202102111500,snow
VBD,202102111600,snow
VBD,202102111700,snow
VBD,202102111800,snow
VBD,202102111900,snow
VBD,202102112000,snow
VBD,202102112100,snow
VBD,202102112200,snow
VBD,202102112300,snow
VBD,202102120000,snow
VBD,202102120100,snow
VBD,202102120200,snow
VBD,202102120300,snow
VBD,202102120400,snow
VBD,202102120500,snow
VBD,202102120600,snow
VBD,202102120700,snow
VBD,202102120800,snow
VBD,202102120900,snow
VBD,202102121000,snow
VBD,202102121100,snow
VBD,202102121200,snow
VBD,202102121300,snow
VBD,202102121400,snow
VBD,202102121500,snow
VBD,202102121600,snow
VBD,202102121700,snow
VBD,202102121800,snow
VBD,202102121900,snow
VBD,202102122000,snow
VBD,202102122100,snow
VBD,202102122200,snow
VBD,202102122300,snow
VBD,202102130000,snow
VBD,202102130100,snow
VBD,202102130200,snow
VBD,202102130300,snow
VBD,202102130400,snow
VBD,202102130500,snow
VBD,202102130600,snow
VBD,202102130700,snow
VBD,202102130800,snow
VBD,202102130900,snow
VBD,202102131000,snow
VBD,202102131100,snow
VBD,202102131200,snow
VBD,202102131300,snow
VBD,202102131400,snow
VBD,202102131500,snow
VBD,202102131600,snow
VBD,202102131700,snow
VBD,202102131800,snow
VBD,202102131900,snow
VBD,202102132000,snow
VBD,202102132100,snow
VBD,202102132200,snow
VBD,202102132300,snow
VBD,202102140000,snow
VBD,202102140100,snow
VBD,202102140200,snow
VBD,202102140300,snow
VBD,202102140400,snow
VBD,202102140500,snow
VBD,202102140600,snow
VBD,202102140700,snow
VBD,202102140800,snow
VBD,202102141000,snow
VBD,202102141100,snow
VBD,202102141200,snow
VBD,202102141300,snow
VBD,202102141400,snow
VBD,202102141500,snow
VBD,202102141600,snow
VBD,202102141700,snow
VBD,202102141800,snow
VBD,202102141900,snow
VBD,202102142000,snow
VBD,202102142100,snow
VBD,202102142200,snow
VBD,202102142300,snow
VBD,202102150000,snow
VBD,202102150100,snow
VBD,202102150200,snow
VBD,202102150300,snow
VBD,202102150400,snow
